household_id,date,location_type,climate_zone,household_size,income_level,inflation_rate,electricity_tariff_rate,past_month_units,ac_hours,fan_hours,tv_hours,fridge_hours,next_month_units
7,2020-11-01,Urban,Cool,6,Middle,5.45,47.25,73.2,1.36,6.78,2.89,24,69.1
7,2020-12-01,Urban,Cool,6,Middle,7.46,48.03,73.0,1.32,5.53,3.78,24,68.0
7,2021-01-01,Urban,Cool,6,Middle,6.61,48.78,74.9,1.46,4.29,4.0,24,67.3
7,2021-02-01,Urban,Cool,6,Middle,9.48,49.66,61.7,0.19,6.33,4.76,24,60.6
7,2021-03-01,Urban,Cool,6,Middle,6.86,49.69,60.4,0.21,4.61,4.19,24,55.4
7,2021-04-01,Urban,Cool,6,Middle,6.39,48.07,62.7,0.51,3.05,3.62,24,64.5
7,2021-05-01,Urban,Cool,6,Middle,6.67,49.78,80.0,1.92,5.26,3.54,24,67.8
7,2021-06-01,Urban,Cool,6,Middle,5.87,47.98,70.2,1.21,4.55,2.72,24,70.9
7,2021-07-01,Urban,Cool,6,Middle,7.39,49.82,63.9,0.63,3.39,2.53,24,66.1
7,2021-08-01,Urban,Cool,6,Middle,6.66,50.42,80.4,1.75,6.98,3.75,24,68.5
7,2021-09-01,Urban,Cool,6,Middle,7.91,49.61,64.7,0.65,4.22,3.21,24,57.6
7,2021-10-01,Urban,Cool,6,Middle,6.78,47.49,59.8,0.27,5.53,2.38,24,64.3
7,2021-11-01,Urban,Cool,6,Middle,8.11,49.74,75.9,1.39,5.8,4.26,24,80.3
7,2021-12-01,Urban,Cool,6,Middle,7.61,50.57,70.1,1.24,3.75,2.08,24,66.3
7,2022-01-01,Urban,Cool,6,Middle,7.52,50.29,68.7,0.89,5.47,4.55,24,66.9
7,2022-02-01,Urban,Cool,6,Middle,8.76,50.48,70.0,1.17,5.17,2.26,24,64.0
7,2022-03-01,Urban,Cool,6,Middle,8.26,49.67,59.7,0.21,5.34,3.63,24,63.9
7,2022-04-01,Urban,Cool,6,Middle,9.86,50.72,58.4,0.08,4.99,4.07,24,59.8
7,2022-05-01,Urban,Cool,6,Middle,7.17,51.39,66.5,0.62,5.45,4.69,24,71.4
7,2022-06-01,Urban,Cool,6,Middle,7.56,50.99,65.9,0.73,5.56,3.4,24,67.2
7,2022-07-01,Urban,Cool,6,Middle,8.75,52.7,75.1,1.4,5.23,3.08,24,67.7
7,2022-08-01,Urban,Cool,6,Middle,6.27,50.52,73.9,1.35,4.58,4.27,24,75.3
7,2022-09-01,Urban,Cool,6,Middle,8.55,49.36,67.1,0.82,6.74,2.75,24,69.0
7,2022-10-01,Urban,Cool,6,Middle,7.85,50.62,65.0,0.76,3.25,3.02,24,61.7
7,2022-11-01,Urban,Cool,6,Middle,6.79,48.81,62.5,0.32,5.63,4.99,24,57.5
7,2022-12-01,Urban,Cool,6,Middle,6.41,50.13,60.5,0.23,6.53,3.24,24,54.7
7,2023-01-01,Urban,Cool,6,Middle,7.46,53.14,73.0,1.32,4.77,3.94,24,71.5
7,2023-02-01,Urban,Cool,6,Middle,6.17,52.23,61.3,0.3,4.91,3.81,24,60.7
7,2023-03-01,Urban,Cool,6,Middle,7.61,52.13,65.7,0.8,4.35,2.38,24,65.2
7,2023-04-01,Urban,Cool,6,Middle,8.5,53.27,61.8,0.42,3.23,3.66,24,55.6
7,2023-05-01,Urban,Cool,6,Middle,7.62,51.81,78.9,1.74,5.31,3.04,24,72.0
7,2023-06-01,Urban,Cool,6,Middle,9.11,52.88,71.7,1.13,6.63,3.19,24,71.2
7,2023-07-01,Urban,Cool,6,Middle,9.33,52.09,60.1,0.29,3.61,3.3,24,59.6
7,2023-08-01,Urban,Cool,6,Middle,9.02,52.27,76.8,1.66,3.32,3.43,24,77.1
7,2023-09-01,Urban,Cool,6,Middle,8.18,51.15,78.4,1.66,6.13,2.83,24,77.5
7,2023-10-01,Urban,Cool,6,Middle,6.14,51.66,72.8,1.16,6.74,4.02,24,61.8
7,2023-11-01,Urban,Cool,6,Middle,7.44,51.02,77.8,1.62,6.8,2.07,24,73.3
7,2023-12-01,Urban,Cool,6,Middle,7.89,51.93,67.4,0.88,5.58,3.14,24,64.6
7,2024-01-01,Urban,Cool,6,Middle,7.78,53.77,72.4,1.2,6.61,3.15,24,69.0
7,2024-02-01,Urban,Cool,6,Middle,8.39,52.72,78.3,1.64,6.31,3.76,24,75.7
7,2024-03-01,Urban,Cool,6,Middle,9.79,54.93,78.4,1.6,5.22,4.48,24,76.5
7,2024-04-01,Urban,Cool,6,Middle,7.18,53.69,68.9,0.83,6.83,3.62,24,74.1
7,2024-05-01,Urban,Cool,6,Middle,9.95,53.54,62.9,0.44,5.5,3.71,24,62.8
7,2024-06-01,Urban,Cool,6,Middle,9.21,54.04,75.9,1.53,5.09,2.68,24,70.0
7,2024-07-01,Urban,Cool,6,Middle,8.71,52.92,57.9,0.16,4.77,2.49,24,55.4
7,2024-08-01,Urban,Cool,6,Middle,7.93,53.61,58.4,0.1,4.59,3.54,24,52.4
7,2024-09-01,Urban,Cool,6,Middle,7.8,53.0,66.7,0.77,6.36,2.44,24,73.2
7,2024-10-01,Urban,Cool,6,Middle,7.2,54.59,79.5,1.76,5.23,4.88,24,83.4
7,2024-11-01,Urban,Cool,6,Middle,9.87,52.76,58.1,0.2,3.18,2.56,24,53.8
7,2024-12-01,Urban,Cool,6,Middle,9.73,53.54,80.4,1.89,6.37,2.89,24,78.4
8,2015-01-01,Urban,Cool,7,High,3.03,39.02,62.9,0.34,3.51,3.49,24,58.5
8,2015-02-01,Urban,Cool,7,High,4.12,39.61,86.1,1.98,5.74,6.8,24,78.3
8,2015-03-01,Urban,Cool,7,High,3.87,40.3,68.2,0.76,5.22,3.31,24,72.5
8,2015-04-01,Urban,Cool,7,High,3.05,39.79,69.7,0.82,4.96,4.66,24,74.5
8,2015-05-01,Urban,Cool,7,High,3.7,38.66,67.6,0.67,3.71,3.39,24,71.5
8,2015-06-01,Urban,Cool,7,High,4.02,39.54,66.8,0.63,4.57,3.95,24,68.6
8,2015-07-01,Urban,Cool,7,High,3.48,41.37,66.7,0.36,6.19,5.71,24,70.9
8,2015-08-01,Urban,Cool,7,High,4.75,39.59,62.2,0.15,4.12,4.4,24,61.2
8,2015-09-01,Urban,Cool,7,High,3.87,39.89,86.0,1.99,3.96,6.5,24,79.0
8,2015-10-01,Urban,Cool,7,High,2.93,39.2,71.3,0.82,6.91,3.72,24,66.8
8,2015-11-01,Urban,Cool,7,High,2.86,40.41,69.4,0.67,5.92,4.68,24,71.3
8,2015-12-01,Urban,Cool,7,High,4.48,40.08,80.9,1.73,3.24,5.77,24,78.0
8,2016-01-01,Urban,Cool,7,High,3.31,40.98,70.9,0.83,5.19,4.61,24,66.1
8,2016-02-01,Urban,Cool,7,High,4.75,40.59,65.5,0.27,3.63,6.8,24,70.0
8,2016-03-01,Urban,Cool,7,High,4.86,42.48,83.1,1.81,6.97,3.83,24,81.5
8,2016-04-01,Urban,Cool,7,High,3.7,40.38,71.1,0.84,4.43,5.38,24,77.5
8,2016-05-01,Urban,Cool,7,High,5.21,41.85,65.3,0.32,4.89,5.21,24,67.6
8,2016-06-01,Urban,Cool,7,High,3.13,39.99,62.2,0.05,4.42,6.12,24,58.5
8,2016-07-01,Urban,Cool,7,High,4.74,42.0,68.6,0.52,5.78,5.27,24,71.4
8,2016-08-01,Urban,Cool,7,High,4.47,42.18,71.1,0.98,3.53,4.05,24,74.1
8,2016-09-01,Urban,Cool,7,High,4.4,42.27,74.2,1.2,5.05,4.15,24,65.3
8,2016-10-01,Urban,Cool,7,High,3.56,41.39,78.6,1.47,3.1,5.34,24,73.6
8,2016-11-01,Urban,Cool,7,High,3.75,42.61,64.2,0.35,4.89,3.37,24,55.2
8,2016-12-01,Urban,Cool,7,High,5.8,43.12,73.1,1.04,6.59,3.79,24,78.3
8,2017-01-01,Urban,Cool,7,High,5.97,42.77,83.7,1.72,5.31,6.56,24,79.5
8,2017-02-01,Urban,Cool,7,High,5.59,42.68,80.1,1.5,6.65,5.29,24,84.6
8,2017-03-01,Urban,Cool,7,High,5.75,43.1,65.9,0.54,3.79,3.99,24,72.7
8,2017-04-01,Urban,Cool,7,High,5.68,42.67,69.8,0.85,5.46,3.33,24,74.8
8,2017-05-01,Urban,Cool,7,High,4.74,42.56,64.1,0.34,5.07,3.86,24,69.2
8,2017-06-01,Urban,Cool,7,High,5.04,42.62,62.9,0.03,5.6,5.68,24,62.0
8,2017-07-01,Urban,Cool,7,High,3.82,44.2,82.1,1.87,3.08,3.62,24,85.9
8,2017-08-01,Urban,Cool,7,High,4.93,43.54,79.9,1.33,5.72,6.73,24,71.9
8,2017-09-01,Urban,Cool,7,High,5.95,42.66,78.7,1.44,4.15,6.52,24,76.6
8,2017-10-01,Urban,Cool,7,High,4.47,41.28,66.0,0.51,3.88,3.55,24,63.3
8,2017-11-01,Urban,Cool,7,High,5.82,41.92,73.3,1.0,5.7,3.96,24,69.3
8,2017-12-01,Urban,Cool,7,High,5.07,43.35,72.3,0.82,3.84,6.91,24,73.7
8,2018-01-01,Urban,Cool,7,High,4.39,43.01,84.6,1.87,4.21,6.13,24,76.2
8,2018-02-01,Urban,Cool,7,High,4.61,44.71,77.9,1.34,5.92,5.3,24,75.5
8,2018-03-01,Urban,Cool,7,High,6.24,43.75,73.1,1.01,4.25,4.71,24,67.2
8,2018-04-01,Urban,Cool,7,High,5.94,44.56,70.1,0.81,4.08,3.79,24,70.9
8,2018-05-01,Urban,Cool,7,High,5.58,44.54,84.5,1.82,4.48,6.01,24,78.9
8,2018-06-01,Urban,Cool,7,High,5.28,44.58,83.0,1.91,4.51,4.36,24,80.8
8,2018-07-01,Urban,Cool,7,High,5.67,44.22,71.1,0.97,3.44,3.99,24,69.1
8,2018-08-01,Urban,Cool,7,High,6.2,44.2,71.2,0.6,6.43,6.43,24,72.3
8,2018-09-01,Urban,Cool,7,High,6.68,44.0,67.1,0.29,5.76,6.78,24,67.3
8,2018-10-01,Urban,Cool,7,High,6.72,44.84,75.6,1.29,5.04,3.48,24,65.4
8,2018-11-01,Urban,Cool,7,High,5.8,45.06,81.3,1.6,6.45,3.55,24,84.7
8,2018-12-01,Urban,Cool,7,High,5.36,43.65,81.4,1.5,6.25,6.78,24,74.9
8,2019-01-01,Urban,Cool,7,High,6.12,45.96,82.5,1.72,3.53,5.82,24,72.9
8,2019-02-01,Urban,Cool,7,High,6.42,46.14,80.8,1.75,3.68,3.21,24,79.6
8,2019-03-01,Urban,Cool,7,High,6.41,46.13,73.0,0.95,6.4,4.53,24,73.8
8,2019-04-01,Urban,Cool,7,High,7.05,46.12,66.9,0.38,5.88,5.04,24,72.2
8,2019-05-01,Urban,Cool,7,High,7.69,45.72,75.0,0.92,6.31,6.32,24,79.3
8,2019-06-01,Urban,Cool,7,High,5.84,46.2,71.3,0.73,6.52,5.9,24,76.1
8,2019-07-01,Urban,Cool,7,High,7.72,46.43,71.7,0.82,6.55,3.19,24,76.2
8,2019-08-01,Urban,Cool,7,High,6.94,46.1,68.6,0.54,4.0,6.77,24,72.4
8,2019-09-01,Urban,Cool,7,High,5.92,46.35,78.1,1.55,4.57,3.56,24,77.0
8,2019-10-01,Urban,Cool,7,High,7.2,46.69,69.7,0.74,4.43,4.38,24,68.1
8,2019-11-01,Urban,Cool,7,High,7.35,44.7,73.1,0.88,6.52,5.02,24,72.5
8,2019-12-01,Urban,Cool,7,High,5.63,46.66,77.4,1.33,5.38,4.66,24,75.1
8,2020-01-01,Urban,Cool,7,High,7.89,47.74,81.4,1.57,3.78,6.28,24,72.0
8,2020-02-01,Urban,Cool,7,High,7.36,46.72,68.2,0.51,6.01,5.05,24,59.3
8,2020-03-01,Urban,Cool,7,High,8.39,48.06,78.0,1.19,6.98,4.74,24,75.8
8,2020-04-01,Urban,Cool,7,High,6.16,47.22,64.6,0.41,4.67,3.88,24,63.5
8,2020-05-01,Urban,Cool,7,High,6.22,47.32,84.9,1.83,6.38,5.97,24,84.3
8,2020-06-01,Urban,Cool,7,High,4.88,47.14,70.8,0.86,3.48,5.05,24,68.5
8,2020-07-01,Urban,Cool,7,High,6.96,47.71,71.1,0.75,5.49,5.87,24,75.5
8,2020-08-01,Urban,Cool,7,High,6.8,46.95,70.3,0.68,4.78,5.7,24,67.0
8,2020-09-01,Urban,Cool,7,High,6.05,48.13,82.3,1.72,6.46,3.04,24,81.9
8,2020-10-01,Urban,Cool,7,High,6.43,47.4,74.9,0.97,6.95,6.02,24,75.2
8,2020-11-01,Urban,Cool,7,High,5.45,47.25,76.3,1.08,6.97,6.43,24,72.6
8,2020-12-01,Urban,Cool,7,High,7.46,48.03,61.3,0.01,4.61,3.94,24,66.2
8,2021-01-01,Urban,Cool,7,High,6.61,48.78,68.8,0.67,6.31,3.0,24,66.3
8,2021-02-01,Urban,Cool,7,High,9.48,49.66,62.6,0.14,3.75,5.22,24,58.2
8,2021-03-01,Urban,Cool,7,High,6.86,49.69,73.5,0.83,4.51,6.5,24,62.7
8,2021-04-01,Urban,Cool,7,High,6.39,48.07,63.6,0.21,6.81,3.24,24,65.4
8,2021-05-01,Urban,Cool,7,High,6.67,49.78,67.9,0.6,4.28,3.66,24,67.5
8,2021-06-01,Urban,Cool,7,High,5.87,47.98,64.4,0.25,3.28,6.64,24,58.7
8,2021-07-01,Urban,Cool,7,High,7.39,49.82,81.3,1.64,5.18,3.31,24,80.7
8,2021-08-01,Urban,Cool,7,High,6.66,50.42,65.2,0.34,6.42,3.05,24,64.8
8,2021-09-01,Urban,Cool,7,High,7.91,49.61,83.5,1.54,6.74,6.64,24,81.3
8,2021-10-01,Urban,Cool,7,High,6.78,47.49,67.4,0.57,4.16,4.51,24,66.6
8,2021-11-01,Urban,Cool,7,High,8.11,49.74,74.4,1.09,3.64,5.76,24,71.1
8,2021-12-01,Urban,Cool,7,High,7.61,50.57,81.8,1.59,5.96,5.58,24,72.0
8,2022-01-01,Urban,Cool,7,High,7.52,50.29,73.6,1.09,3.35,4.51,24,68.4
8,2022-02-01,Urban,Cool,7,High,8.76,50.48,66.9,0.36,4.57,6.79,24,65.3
8,2022-03-01,Urban,Cool,7,High,8.26,49.67,80.9,1.53,3.43,6.93,24,73.4
8,2022-04-01,Urban,Cool,7,High,9.86,50.72,76.2,1.26,3.77,3.58,24,77.0
8,2022-05-01,Urban,Cool,7,High,7.17,51.39,86.2,1.84,6.55,5.5,24,83.1
8,2022-06-01,Urban,Cool,7,High,7.56,50.99,68.8,0.63,5.54,4.42,24,66.5
8,2022-07-01,Urban,Cool,7,High,8.75,52.7,76.5,1.19,6.26,4.53,24,73.3
8,2022-08-01,Urban,Cool,7,High,6.27,50.52,70.1,0.6,5.57,5.4,24,66.6
8,2022-09-01,Urban,Cool,7,High,8.55,49.36,70.5,0.73,6.3,3.82,24,68.6
8,2022-10-01,Urban,Cool,7,High,7.85,50.62,65.3,0.22,6.53,4.37,24,68.6
8,2022-11-01,Urban,Cool,7,High,6.79,48.81,61.4,0.05,5.76,4.26,24,57.2
8,2022-12-01,Urban,Cool,7,High,6.41,50.13,68.7,0.77,3.32,3.59,24,68.2
8,2023-01-01,Urban,Cool,7,High,7.46,53.14,63.6,0.18,6.64,3.02,24,63.9
8,2023-02-01,Urban,Cool,7,High,6.17,52.23,84.7,1.85,3.65,6.86,24,76.6
8,2023-03-01,Urban,Cool,7,High,7.61,52.13,81.5,1.48,5.19,6.54,24,73.0
8,2023-04-01,Urban,Cool,7,High,8.5,53.27,66.4,0.33,6.67,4.31,24,68.4
8,2023-05-01,Urban,Cool,7,High,7.62,51.81,82.0,1.52,4.36,6.81,24,81.7
8,2023-06-01,Urban,Cool,7,High,9.11,52.88,62.1,0.1,4.03,4.86,24,62.1
8,2023-07-01,Urban,Cool,7,High,9.33,52.09,80.8,1.49,6.68,4.7,24,79.5
8,2023-08-01,Urban,Cool,7,High,9.02,52.27,75.1,0.98,4.41,6.64,24,74.4
8,2023-09-01,Urban,Cool,7,High,8.18,51.15,80.7,1.52,6.25,4.37,24,77.6
8,2023-10-01,Urban,Cool,7,High,6.14,51.66,83.1,1.59,6.76,5.49,24,85.7
8,2023-11-01,Urban,Cool,7,High,7.44,51.02,81.3,1.61,6.38,4.58,24,86.7
8,2023-12-01,Urban,Cool,7,High,7.89,51.93,73.3,0.9,6.0,4.43,24,68.9
8,2024-01-01,Urban,Cool,7,High,7.78,53.77,66.9,0.37,6.0,5.18,24,71.5
8,2024-02-01,Urban,Cool,7,High,8.39,52.72,75.0,0.97,3.86,6.87,24,68.1
8,2024-03-01,Urban,Cool,7,High,9.79,54.93,86.2,1.91,4.71,4.9,24,89.1
8,2024-04-01,Urban,Cool,7,High,7.18,53.69,66.3,0.5,4.79,3.49,24,66.5
8,2024-05-01,Urban,Cool,7,High,9.95,53.54,62.2,0.0,3.16,6.91,24,64.0
8,2024-06-01,Urban,Cool,7,High,9.21,54.04,75.7,1.1,3.61,5.91,24,73.7
8,2024-07-01,Urban,Cool,7,High,8.71,52.92,82.3,1.46,6.08,6.9,24,85.2
8,2024-08-01,Urban,Cool,7,High,7.93,53.61,63.2,0.14,6.59,3.48,24,59.7
8,2024-09-01,Urban,Cool,7,High,7.8,53.0,81.8,1.63,5.39,4.57,24,77.4
8,2024-10-01,Urban,Cool,7,High,7.2,54.59,83.9,1.74,3.35,6.11,24,81.8
8,2024-11-01,Urban,Cool,7,High,9.87,52.76,65.7,0.36,4.72,3.66,24,73.5
8,2024-12-01,Urban,Cool,7,High,9.73,53.54,64.5,0.39,3.85,3.17,24,65.2
9,2015-01-01,Semi-urban,WetWarm,6,Middle,3.03,39.02,115.5,4.68,9.43,4.0,24,111.3
9,2015-02-01,Semi-urban,WetWarm,6,Middle,4.12,39.61,102.6,3.78,6.21,4.18,24,99.6
9,2015-03-01,Semi-urban,WetWarm,6,Middle,3.87,40.3,105.7,3.91,8.13,3.69,24,99.6
9,2015-04-01,Semi-urban,WetWarm,6,Middle,3.05,39.79,118.9,4.85,9.88,4.18,24,109.8
9,2015-05-01,Semi-urban,WetWarm,6,Middle,3.7,38.66,121.5,5.29,8.37,2.58,24,120.2
9,2015-06-01,Semi-urban,WetWarm,6,Middle,4.02,39.54,111.7,4.47,8.11,3.0,24,112.9
9,2015-07-01,Semi-urban,WetWarm,6,Middle,3.48,41.37,100.9,3.59,9.22,2.56,24,106.4
9,2015-08-01,Semi-urban,WetWarm,6,Middle,4.75,39.59,109.6,4.31,7.11,3.67,24,100.3
9,2015-09-01,Semi-urban,WetWarm,6,Middle,3.87,39.89,128.8,5.8,9.69,3.51,24,114.2
9,2015-10-01,Semi-urban,WetWarm,6,Middle,2.93,39.2,126.7,5.76,6.05,3.66,24,115.1
9,2015-11-01,Semi-urban,WetWarm,6,Middle,2.86,40.41,112.0,4.46,6.34,4.92,24,98.9
9,2015-12-01,Semi-urban,WetWarm,6,Middle,4.48,40.08,110.1,4.45,7.72,2.22,24,107.0
9,2016-01-01,Semi-urban,WetWarm,6,Middle,3.31,40.98,123.3,5.51,6.96,2.58,24,110.7
9,2016-02-01,Semi-urban,WetWarm,6,Middle,4.75,40.59,94.9,3.11,6.21,4.5,24,90.9
9,2016-03-01,Semi-urban,WetWarm,6,Middle,4.86,42.48,96.6,3.14,7.75,4.53,24,91.1
9,2016-04-01,Semi-urban,WetWarm,6,Middle,3.7,40.38,110.7,4.35,8.31,3.71,24,105.3
9,2016-05-01,Semi-urban,WetWarm,6,Middle,5.21,41.85,104.2,3.95,6.43,3.1,24,104.5
9,2016-06-01,Semi-urban,WetWarm,6,Middle,3.13,39.99,104.8,3.86,8.52,3.37,24,104.2
9,2016-07-01,Semi-urban,WetWarm,6,Middle,4.74,42.0,121.8,5.27,7.13,2.95,24,113.3
9,2016-08-01,Semi-urban,WetWarm,6,Middle,4.47,42.18,127.7,5.74,8.44,3.64,24,117.2
9,2016-09-01,Semi-urban,WetWarm,6,Middle,4.4,42.27,108.1,4.03,9.41,3.68,24,104.3
9,2016-10-01,Semi-urban,WetWarm,6,Middle,3.56,41.39,116.4,4.81,6.32,4.05,24,109.5
9,2016-11-01,Semi-urban,WetWarm,6,Middle,3.75,42.61,115.2,4.73,6.5,3.75,24,111.0
9,2016-12-01,Semi-urban,WetWarm,6,Middle,5.8,43.12,119.1,4.95,9.6,3.87,24,113.2
9,2017-01-01,Semi-urban,WetWarm,6,Middle,5.97,42.77,106.8,3.93,6.81,4.73,24,95.6
9,2017-02-01,Semi-urban,WetWarm,6,Middle,5.59,42.68,101.6,3.55,9.03,3.42,24,103.1
9,2017-03-01,Semi-urban,WetWarm,6,Middle,5.75,43.1,115.6,4.85,6.16,2.98,24,105.6
9,2017-04-01,Semi-urban,WetWarm,6,Middle,5.68,42.67,102.8,3.61,9.08,3.28,24,98.6
9,2017-05-01,Semi-urban,WetWarm,6,Middle,4.74,42.56,94.7,3.06,6.14,3.34,24,93.0
9,2017-06-01,Semi-urban,WetWarm,6,Middle,5.04,42.62,109.4,4.16,9.32,2.4,24,105.9
9,2017-07-01,Semi-urban,WetWarm,6,Middle,3.82,44.2,123.3,5.25,9.77,4.03,24,117.4
9,2017-08-01,Semi-urban,WetWarm,6,Middle,4.93,43.54,108.7,4.0,8.8,4.3,24,105.1
9,2017-09-01,Semi-urban,WetWarm,6,Middle,5.95,42.66,102.8,3.61,9.19,4.22,24,94.1
9,2017-10-01,Semi-urban,WetWarm,6,Middle,4.47,41.28,107.4,3.91,9.93,3.93,24,101.6
9,2017-11-01,Semi-urban,WetWarm,6,Middle,5.82,41.92,130.5,5.93,7.51,4.41,24,120.3
9,2017-12-01,Semi-urban,WetWarm,6,Middle,5.07,43.35,128.5,5.84,6.88,2.98,24,119.6
9,2018-01-01,Semi-urban,WetWarm,6,Middle,4.39,43.01,109.5,4.18,8.43,3.33,24,103.7
9,2018-02-01,Semi-urban,WetWarm,6,Middle,4.61,44.71,99.7,3.5,7.42,3.2,24,87.9
9,2018-03-01,Semi-urban,WetWarm,6,Middle,6.24,43.75,116.4,4.75,9.54,2.46,24,108.2
9,2018-04-01,Semi-urban,WetWarm,6,Middle,5.94,44.56,119.5,5.1,7.64,3.51,24,119.4
9,2018-05-01,Semi-urban,WetWarm,6,Middle,5.58,44.54,119.2,5.08,8.65,2.12,24,112.8
9,2018-06-01,Semi-urban,WetWarm,6,Middle,5.28,44.58,114.8,4.51,9.64,4.15,24,111.8
9,2018-07-01,Semi-urban,WetWarm,6,Middle,5.67,44.22,124.7,5.39,9.46,3.37,24,120.1
9,2018-08-01,Semi-urban,WetWarm,6,Middle,6.2,44.2,120.2,5.09,6.33,4.59,24,110.7
9,2018-09-01,Semi-urban,WetWarm,6,Middle,6.68,44.0,59.0,0.14,5.2,3.25,24,60.7
9,2018-10-01,Semi-urban,WetWarm,6,Middle,6.72,44.84,115.5,4.67,6.22,4.92,24,105.1
9,2018-11-01,Semi-urban,WetWarm,6,Middle,5.8,45.06,106.1,3.87,7.88,4.57,24,100.0
9,2018-12-01,Semi-urban,WetWarm,6,Middle,5.36,43.65,105.8,3.89,9.12,3.41,24,101.5
9,2019-01-01,Semi-urban,WetWarm,6,Middle,6.12,45.96,101.6,3.5,7.33,4.82,24,96.7
9,2019-02-01,Semi-urban,WetWarm,6,Middle,6.42,46.14,102.9,3.54,9.56,3.38,24,101.6
9,2019-03-01,Semi-urban,WetWarm,6,Middle,6.41,46.13,129.3,5.95,6.2,2.29,24,115.1
9,2019-04-01,Semi-urban,WetWarm,6,Middle,7.05,46.12,95.6,3.12,6.09,4.32,24,88.0
9,2019-05-01,Semi-urban,WetWarm,6,Middle,7.69,45.72,111.6,4.4,8.42,3.29,24,108.1
9,2019-06-01,Semi-urban,WetWarm,6,Middle,5.84,46.2,110.8,4.3,8.14,3.43,24,106.4
9,2019-07-01,Semi-urban,WetWarm,6,Middle,7.72,46.43,128.5,5.66,9.58,3.01,24,109.6
9,2019-08-01,Semi-urban,WetWarm,6,Middle,6.94,46.1,105.8,3.84,9.84,2.43,24,105.4
9,2019-09-01,Semi-urban,WetWarm,6,Middle,5.92,46.35,105.5,3.85,7.12,3.21,24,100.0
9,2019-10-01,Semi-urban,WetWarm,6,Middle,7.2,46.69,97.4,3.25,6.62,3.32,24,89.8
9,2019-11-01,Semi-urban,WetWarm,6,Middle,7.35,44.7,102.8,3.78,7.27,2.26,24,100.9
9,2019-12-01,Semi-urban,WetWarm,6,Middle,5.63,46.66,79.3,1.82,3.02,4.43,24,65.4
9,2020-01-01,Semi-urban,WetWarm,6,Middle,7.89,47.74,99.2,3.27,6.65,4.88,24,101.2
9,2020-02-01,Semi-urban,WetWarm,6,Middle,7.36,46.72,122.8,5.2,9.98,2.86,24,115.6
9,2020-03-01,Semi-urban,WetWarm,6,Middle,8.39,48.06,114.8,4.6,7.62,2.51,24,107.8
9,2020-04-01,Semi-urban,WetWarm,6,Middle,6.16,47.22,117.0,4.81,6.91,3.63,24,113.7
9,2020-05-01,Semi-urban,WetWarm,6,Middle,6.22,47.32,115.3,4.55,9.96,3.83,24,108.8
9,2020-06-01,Semi-urban,WetWarm,6,Middle,4.88,47.14,109.1,4.15,7.39,3.3,24,104.9
9,2020-07-01,Semi-urban,WetWarm,6,Middle,6.96,47.71,113.7,4.45,9.18,3.73,24,106.6
9,2020-08-01,Semi-urban,WetWarm,6,Middle,6.8,46.95,102.1,3.67,8.02,2.78,24,100.9
9,2020-09-01,Semi-urban,WetWarm,6,Middle,6.05,48.13,119.7,4.94,8.04,3.34,24,116.7
9,2020-10-01,Semi-urban,WetWarm,6,Middle,6.43,47.4,101.6,3.42,8.28,4.6,24,98.6
9,2020-11-01,Semi-urban,WetWarm,6,Middle,5.45,47.25,73.0,1.44,4.49,2.28,24,73.6
9,2020-12-01,Semi-urban,WetWarm,6,Middle,7.46,48.03,106.2,3.73,9.87,4.87,24,102.4
9,2021-01-01,Semi-urban,WetWarm,6,Middle,6.61,48.78,110.2,4.04,9.58,4.9,24,107.6
9,2021-02-01,Semi-urban,WetWarm,6,Middle,9.48,49.66,120.3,5.06,7.09,4.21,24,104.0
9,2021-03-01,Semi-urban,WetWarm,6,Middle,6.86,49.69,96.4,3.15,7.55,3.06,24,84.6
9,2021-04-01,Semi-urban,WetWarm,6,Middle,6.39,48.07,102.9,3.58,7.24,4.92,24,97.3
9,2021-05-01,Semi-urban,WetWarm,6,Middle,6.67,49.78,112.8,4.33,8.31,4.95,24,111.8
9,2021-06-01,Semi-urban,WetWarm,6,Middle,5.87,47.98,116.2,4.82,6.35,4.03,24,111.7
9,2021-07-01,Semi-urban,WetWarm,6,Middle,7.39,49.82,117.9,4.79,8.96,2.63,24,106.0
9,2021-08-01,Semi-urban,WetWarm,6,Middle,6.66,50.42,100.1,3.4,9.81,2.22,24,97.6
9,2021-09-01,Semi-urban,WetWarm,6,Middle,7.91,49.61,108.2,4.04,8.48,3.63,24,99.6
9,2021-10-01,Semi-urban,WetWarm,6,Middle,6.78,47.49,103.0,3.64,7.64,4.11,24,95.1
9,2021-11-01,Semi-urban,WetWarm,6,Middle,8.11,49.74,67.8,0.73,4.56,4.93,24,62.5
9,2021-12-01,Semi-urban,WetWarm,6,Middle,7.61,50.57,97.2,3.2,7.27,2.8,24,95.8
9,2022-01-01,Semi-urban,WetWarm,6,Middle,7.52,50.29,125.7,5.33,9.43,4.53,24,114.6
9,2022-02-01,Semi-urban,WetWarm,6,Middle,8.76,50.48,97.2,3.18,8.81,2.03,24,99.2
9,2022-03-01,Semi-urban,WetWarm,6,Middle,8.26,49.67,108.6,3.99,8.77,4.3,24,101.7
9,2022-04-01,Semi-urban,WetWarm,6,Middle,9.86,50.72,114.2,4.34,8.91,4.08,24,112.3
